,widths,heights
81982,88,55
81983,144,55
81984,250,88
81985,91,45
81986,259,43
81987,130,47
81988,173,89
81989,190,50
81990,223,59
81991,53,33
81992,13,49
81993,99,37
81994,338,54
81995,59,52
81996,260,51
81997,12,58
81998,97,41
81999,125,79
82000,52,36
82001,86,49
82002,56,37
82003,10,53
82004,286,48
82005,163,50
82006,61,74
82007,72,48
82008,108,92
82009,96,37
82010,46,49
82011,196,73
82012,48,48
82013,81,49
82014,206,77
82015,6,5
82016,101,57
82017,14,51
82018,214,69
82019,69,52
82020,79,90
82021,87,52
82022,146,36
82023,6,5
82024,82,59
82025,101,50
82026,106,93
82027,32,32
82028,95,73
82029,169,52
82030,22,46
82031,112,56
82032,211,56
82033,61,44
82034,149,49
82035,110,49
82036,128,52
82037,87,79
82038,34,33
82039,174,44
82040,144,83
82041,175,52
82042,6,5
82043,60,65
82044,110,58
82045,95,45
82046,66,62
82047,90,54
82048,171,57
82049,272,56
82050,214,78
82051,80,47
82052,90,63
82053,136,80
82054,8,10
82055,82,65
82056,241,83
82057,126,52
82058,268,61
82059,7,27
82060,252,65
82061,19,64
82062,266,73
82063,98,52
82064,178,51
82065,406,103
82066,7,31
82067,118,53
82068,147,47
82069,96,43
82070,188,58
82071,332,104
82072,9,12
82073,119,48
82074,177,50
82075,116,43
82076,8,26
82077,76,41
82078,69,50
82079,419,101
82080,339,87
82081,6,25
82082,93,63
82083,168,49
82084,22,9
82085,128,55
82086,56,50
82087,105,62
82088,180,59
82089,43,55
82090,76,46
82091,153,45
82092,10,11
82093,8,54
82094,177,56
82095,44,78
82096,71,55
82097,87,61
82098,144,53
82099,167,59
82100,253,130
82101,8,33
82102,160,46
82103,181,49
82104,74,46
82105,214,58
82106,6,7
82107,167,104
82108,274,153
82109,7,43
82110,161,85
82111,107,90
82112,347,100
82113,7,42
82114,181,89
82115,197,57
82116,78,79
82117,205,68
82118,104,91
82119,194,95
82120,86,82
82121,146,97
82122,7,6
82123,148,106
82124,13,47
82125,359,172
82126,7,61
82127,120,85
82128,380,158
82129,20,84
82130,154,77
82131,65,173
82132,168,98
82133,155,135
82134,117,48
82135,86,181
82136,256,114
82137,282,70
82138,189,234
82139,18,89
82140,146,98
82141,312,92
82142,17,76
82143,277,96
82144,213,102
82145,69,109
82146,40,5
82147,234,179
82148,7,44
82149,113,84
82150,118,54
82151,104,99
82152,9,42
82153,82,122
82154,245,98
82155,67,94
82156,113,164
82157,130,101
82158,11,8
82159,10,79
82160,185,89
82161,133,101
82162,274,69
82163,92,189
82164,150,55
82165,207,163
82166,168,96
82167,46,51
82168,112,113
82169,337,171
82170,86,80
82171,232,98
82172,89,46
82173,180,69
82174,93,60
82175,72,85
82176,290,71
82177,299,162
82178,62,77
82179,90,75
82180,56,58
82181,7,47
82182,146,158
82183,92,92
82184,206,135
82185,122,83
82186,320,146
82187,8,58
82188,365,212
82189,473,165
82190,113,100
82191,335,181
82192,322,190
82193,381,128
82194,142,55
82195,11,11
82196,206,126
82197,238,82
82198,152,86
82199,137,126
82200,148,93
82201,232,82
82202,394,89
82203,563,139
82204,133,89
82205,190,99
82206,172,91
82207,31,28
82208,239,87
82209,477,94
82210,101,105
82211,336,81
82212,194,83
82213,275,117
82214,141,80
82215,114,72
82216,320,127
82217,307,86
82218,276,99
82219,289,74
82220,128,77
82221,367,105
82222,25,23
82223,189,50
82224,404,120
82225,235,111
82226,126,67
82227,223,78
82228,18,18
82229,299,117
82230,125,70
82231,173,70
82232,193,43
82233,313,112
82234,10,6
82235,113,71
82236,228,45
82237,205,42
82238,93,75
82239,37,31
82240,187,67
82241,251,83
82242,130,70
82243,249,75
82244,343,86
82245,143,105
82246,96,61
82247,339,79
82248,81,52
82249,92,56
82250,313,87
82251,190,81
82252,94,31
82253,83,60
82254,141,69
82255,230,62
82256,29,25
82257,187,75
82258,97,63
82259,296,73
82260,172,64
82261,250,92
82262,554,125
82263,7,7
82264,48,85
82265,149,73
82266,115,53
82267,153,113
82268,78,42
82269,147,77
82270,191,118
82271,116,52
82272,7,7
82273,44,56
82274,46,63
82275,193,153
82276,88,93
82277,68,58
82278,149,101
82279,189,111
82280,140,68
82281,42,36
82282,193,91
82283,165,102
82284,54,61
82285,6,8
82286,31,53
82287,48,65
82288,161,113
82289,17,28
82290,114,72
82291,170,69
82292,15,21
82293,122,108
82294,38,51
82295,90,60
82296,152,86
82297,52,65
82298,96,69
82299,67,63
82300,162,128
82301,205,118
82302,112,73
82303,122,98
82304,74,44
82305,85,73
82306,9,7
82307,11,11
82308,5,4
82309,50,66
82310,117,42
82311,61,62
82312,11,13
82313,14,19
82314,76,66
82315,87,73
82316,174,68
82317,289,58
82318,211,108
82319,13,12
82320,101,80
82321,279,69
82322,86,42
82323,192,117
82324,58,42
82325,254,122
82326,183,78
82327,72,71
82328,130,62
82329,195,91
82330,269,115
82331,108,125
82332,49,32
82333,98,76
82334,117,108
82335,177,66
82336,7,6
82337,30,25
82338,96,88
82339,251,61
82340,95,70
82341,33,40
82342,194,73
82343,225,83
82344,22,21
82345,5,4
82346,209,80
82347,361,76
82348,6,6
82349,20,21
82350,67,64
82351,430,118
82352,178,71
82353,241,76
82354,6,6
82355,174,90
82356,252,133
82357,58,68
82358,196,88
82359,337,70
82360,16,32
82361,164,84
82362,254,63
82363,64,58
82364,25,11
82365,39,65
82366,61,71
82367,56,69
82368,47,43
82369,176,110
82370,114,76
82371,209,132
82372,37,7
82373,199,82
82374,600,113
82375,40,78
82376,24,23
82377,11,11
82378,157,79
82379,461,83
82380,192,44
82381,52,9
82382,16,17
82383,21,11
82384,310,71
82385,184,45
82386,66,79
82387,25,27
82388,28,22
82389,172,83
82390,442,80
82391,204,46
82392,178,68
82393,232,94
82394,57,82
82395,320,112
82396,45,40
82397,330,104
82398,19,22
82399,294,90
82400,56,40
82401,734,78
82402,33,14
82403,176,72
82404,174,53
82405,281,80
82406,129,80
82407,29,6
82408,23,14
82409,21,17
82410,100,77
82411,220,109
82412,392,80
82413,70,59
82414,286,136
82415,78,73
82416,132,46
82417,174,76
82418,323,96
82419,106,74
82420,274,78
82421,46,77
82422,51,37
82423,7,18
82424,102,77
82425,62,51
82426,295,86
82427,205,79
82428,19,7
82429,104,81
82430,77,46
82431,91,58
82432,193,52
82433,17,23
82434,190,59
82435,200,55
82436,6,7
82437,107,85
82438,143,71
82439,133,48
82440,50,51
82441,28,49
82442,110,63
82443,394,76
82444,23,7
82445,232,76
82446,136,46
82447,140,45
82448,71,75
82449,215,57
82450,6,7
82451,121,85
82452,62,48
82453,100,65
82454,161,52
82455,208,86
82456,132,45
82457,51,79
82458,81,49
82459,297,84
82460,107,75
82461,30,26
82462,317,53
82463,82,78
82464,233,89
82465,155,31
82466,195,55
82467,217,52
82468,178,79
82469,48,48
82470,167,69
82471,62,46
82472,143,28
82473,137,46
82474,5,6
82475,9,20
82476,9,19
82477,169,76
82478,404,54
82479,91,28
82480,207,92
82481,178,55
82482,132,50
82483,115,84
82484,71,43
82485,150,44
82486,50,64
82487,37,27
82488,103,46
82489,90,46
82490,155,47
82491,247,51
82492,19,31
82493,114,39
82494,111,78
82495,80,44
82496,177,79
82497,131,54
82498,135,57
82499,86,52
82500,440,75
82501,106,75
82502,84,47
82503,143,53
82504,21,29
82505,61,44
82506,174,53
82507,6,7
82508,24,28
82509,129,91
82510,213,58
82511,138,67
82512,162,87
82513,148,44
82514,299,58
82515,68,47
82516,171,54
82517,128,40
82518,47,53
82519,19,22
82520,22,22
82521,146,59
82522,97,41
82523,230,66
82524,150,43
82525,119,36
82526,113,58
82527,23,19
82528,27,34
82529,177,53
82530,279,39
82531,21,22
82532,22,23
82533,178,48
82534,138,52
82535,67,41
82536,72,44
82537,7,6
82538,165,65
82539,173,41
82540,53,44
82541,242,42
82542,171,38
82543,130,33
82544,42,39
82545,35,28
82546,107,59
82547,208,52
82548,290,50
82549,380,45
82550,63,52
82551,111,43
82552,327,70
82553,144,60
82554,22,23
82555,29,29
82556,142,50
82557,122,39
82558,222,68
82559,68,51
82560,168,83
82561,175,40
82562,58,36
82563,434,80
82564,83,43
82565,59,49
82566,85,38
82567,345,43
82568,222,47
82569,123,36
82570,164,42
82571,23,28
82572,163,40
82573,144,39
82574,183,34
82575,11,10
82576,11,25
82577,22,47
82578,190,48
82579,43,41
82580,59,43
82581,157,49
82582,260,71
82583,151,41
82584,6,29
82585,242,53
82586,217,46
82587,49,34
82588,167,82
82589,133,56
82590,164,79
82591,270,70
82592,192,38
82593,202,52
82594,5,3
82595,190,71
82596,110,34
82597,254,73
82598,327,60
82599,83,74
82600,229,52
82601,137,37
82602,135,53
82603,207,44
82604,140,76
82605,221,59
82606,77,46
82607,129,48
82608,196,105
82609,234,51
82610,115,39
82611,271,62
82612,195,78
82613,52,38
82614,253,40
82615,45,63
82616,109,50
82617,141,52
82618,217,49
82619,6,37
82620,131,47
82621,276,55
82622,51,31
82623,128,51
82624,70,50
82625,223,59
82626,81,51
82627,427,54
82628,134,52
82629,308,43
82630,210,38
82631,5,3
82632,254,46
82633,138,52
82634,79,58
82635,48,38
82636,273,46
82637,143,81
82638,210,60
82639,75,35
82640,160,47
82641,482,67
82642,28,9
82643,469,74
82644,28,10
82645,469,50
82646,418,85
82647,26,4
82648,259,48
82649,257,78
82650,6,4
82651,24,18
82652,88,72
82653,180,69
82654,204,65
82655,180,47
82656,255,69
82657,30,25
82658,139,53
82659,143,52
82660,20,22
82661,18,16
82662,149,84
82663,271,93
82664,55,52
82665,99,59
82666,90,56
82667,81,55
82668,112,18
82669,101,55
82670,58,48
82671,48,50
82672,50,50
82673,157,57
82674,164,90
82675,140,67
82676,283,83
82677,17,4
82678,18,19
82679,21,18
82680,59,58
82681,203,71
82682,159,98
82683,132,64
82684,6,5
82685,99,69
82686,156,64
82687,191,57
82688,103,63
82689,74,42
82690,158,103
82691,254,67
82692,283,89
82693,296,62
82694,52,56
82695,168,86
82696,310,94
82697,47,51
82698,111,50
82699,314,54
82700,270,44
82701,5,5
82702,64,66
82703,193,64
82704,157,54
82705,101,60
82706,191,55
82707,149,62
82708,122,106
82709,186,99
82710,60,15
82711,107,63
82712,152,47
82713,90,57
82714,166,64
82715,5,5
82716,87,90
82717,82,95
82718,247,74
82719,179,76
82720,73,91
82721,138,95
82722,14,22
82723,136,55
82724,70,99
82725,166,87
82726,116,54
82727,162,79
82728,80,47
82729,126,99
82730,67,61
82731,99,79
82732,261,90
82733,14,35
82734,246,100
82735,141,91
82736,12,30
82737,77,84
82738,109,69
82739,260,91
82740,286,85
82741,71,81
82742,235,73
82743,11,14
82744,7,24
82745,103,82
82746,129,86
82747,71,48
82748,189,69
82749,255,59
82750,109,93
82751,44,121
82752,14,93
82753,72,91
82754,166,67
82755,51,80
82756,46,49
82757,144,76
82758,296,98
82759,72,94
82760,263,106
82761,8,16
82762,114,107
82763,169,120
82764,181,118
82765,6,44
82766,122,96
82767,173,101
82768,155,62
82769,12,10
82770,8,35
82771,71,69
82772,100,79
82773,32,103
82774,74,65
82775,155,128
82776,12,39
82777,24,97
82778,57,60
82779,252,107
82780,12,24
82781,201,108
82782,47,73
82783,64,77
82784,32,59
82785,12,25
82786,21,21
82787,92,74
82788,113,70
82789,159,87
82790,17,32
82791,161,68
82792,96,59
82793,37,30
82794,115,73
82795,118,66
82796,90,75
82797,80,63
82798,196,90
82799,294,89
82800,17,43
82801,33,53
82802,25,71
82803,50,62
82804,196,75
82805,65,56
82806,168,41
82807,143,42
82808,172,75
82809,239,104
82810,12,23
82811,77,79
82812,100,49
82813,151,75
82814,33,56
82815,165,74
82816,103,81
82817,140,46
82818,142,85
82819,35,70
82820,116,90
82821,184,70
82822,92,69
82823,103,75
82824,133,81
82825,148,43
82826,45,66
82827,188,76
82828,112,86
82829,14,11
82830,22,32
82831,261,81
82832,68,51
82833,191,80
82834,230,85
82835,88,68
82836,140,67
82837,67,52
82838,170,103
82839,73,63
82840,113,63
82841,13,19
82842,196,73
82843,139,36
82844,42,33
82845,202,83
82846,125,68
82847,314,66
82848,72,82
82849,127,79
82850,129,83
82851,83,66
82852,125,71
82853,173,43
82854,6,5
82855,209,64
82856,172,66
82857,136,82
82858,260,78
82859,70,60
82860,93,60
82861,115,79
82862,138,77
82863,117,42
82864,269,122
82865,8,56
82866,184,73
82867,60,57
82868,79,59
82869,246,123
82870,197,55
82871,6,11
82872,166,77
82873,179,118
82874,101,40
82875,125,34
82876,352,87
82877,61,68
82878,98,47
82879,118,84
82880,348,109
82881,9,49
82882,136,58
82883,66,46
82884,125,67
82885,299,118
82886,371,59
82887,13,42
82888,305,86
82889,116,48
82890,348,104
82891,189,109
82892,247,87
82893,10,7
82894,355,117
82895,258,81
82896,69,109
82897,139,80
82898,208,86
82899,71,73
82900,176,124
82901,84,73
82902,294,121
82903,12,40
82904,175,89
82905,264,57
82906,68,39
82907,330,88
82908,8,6
82909,65,82
82910,94,77
82911,92,43
82912,162,83
82913,68,65
82914,226,53
82915,73,33
82916,147,64
82917,126,63
82918,272,72
82919,222,117
82920,78,127
82921,261,76
82922,210,94
82923,11,43
82924,95,85
82925,215,77
82926,220,36
82927,67,125
82928,331,39
82929,323,118
82930,106,78
82931,341,151
82932,16,45
82933,153,68
82934,334,81
82935,65,55
82936,176,75
82937,348,81
82938,12,38
82939,129,77
82940,184,48
82941,340,114
82942,10,48
82943,991,116
82944,108,34
82945,89,131
82946,159,92
82947,1,1
82948,157,78
82949,201,82
82950,7,8
82951,142,74
82952,179,83
82953,158,41
82954,116,35
82955,256,104
82956,120,39
82957,98,64
82958,127,74
82959,91,69
82960,279,116
82961,76,90
82962,45,26
82963,130,64
82964,32,43
82965,127,75
82966,86,68
82967,135,97
82968,297,109
82969,79,72
82970,58,69
82971,202,33
82972,321,79
82973,63,33
82974,92,66
82975,228,67
82976,137,96
82977,24,38
82978,191,79
82979,87,73
82980,105,34
82981,264,97
82982,242,114
82983,361,100
82984,120,76
82985,23,9
82986,123,78
82987,96,42
82988,43,26
82989,191,104
82990,171,81
82991,81,62
82992,245,116
82993,51,32
82994,91,66
82995,101,73
82996,285,112
82997,86,69
82998,312,85
82999,50,122
83000,84,71
83001,126,89
83002,43,64
83003,104,73
83004,44,29
83005,27,69
83006,69,62
83007,105,74
83008,276,79
83009,100,66
83010,162,70
83011,342,38
83012,81,99
83013,100,70
83014,157,97
83015,193,63
83016,271,75
83017,69,69
83018,85,65
83019,289,106
83020,19,6
83021,14,25
83022,101,50
83023,113,86
83024,262,131
83025,272,144
83026,13,13
83027,252,124
83028,30,62
83029,14,17
83030,124,52
83031,169,52
83032,112,126
83033,16,21
83034,213,113
83035,98,50
83036,166,90
83037,182,59
83038,184,99
83039,156,67
83040,93,69
83041,116,121
83042,15,16
83043,49,51
83044,253,120
83045,23,50
83046,99,52
83047,87,47
83048,125,61
83049,108,43
83050,139,60
83051,108,135
83052,92,59
83053,221,40
83054,4,5
83055,304,68
83056,75,115
83057,194,75
83058,300,53
83059,16,18
83060,133,71
83061,121,59
83062,327,134
83063,301,67
83064,254,145
83065,137,63
83066,130,53
83067,286,118
83068,97,71
83069,146,67
83070,153,66
83071,183,59
83072,7,6
83073,214,127
83074,121,74
83075,194,70
83076,114,57
83077,157,82
83078,339,69
83079,323,130
83080,162,122
83081,168,80
83082,43,78
83083,65,69
83084,393,67
83085,284,160
83086,317,61
83087,109,47
83088,67,34
83089,160,66
83090,188,122
83091,20,18
83092,117,116
83093,98,55
83094,127,34
83095,231,78
83096,78,32
83097,117,36
83098,119,62
83099,144,60
83100,278,122
83101,154,40
83102,155,64
83103,7,6
83104,282,69
83105,24,41
83106,368,102
83107,218,66
83108,89,62
83109,90,29
83110,281,110
83111,143,80
83112,116,103
83113,249,77
83114,77,26
83115,228,95
83116,19,18
83117,19,23
83118,203,87
83119,191,70
83120,15,78
83121,178,72
83122,183,77
83123,116,83
83124,11,85
83125,26,29
83126,101,70
83127,240,110
83128,18,29
83129,198,105
83130,23,6
83131,187,60
83132,109,29
83133,331,129
83134,258,116
83135,64,25
83136,92,64
83137,134,93
83138,55,57
83139,38,28
83140,166,96
83141,94,53
83142,21,43
83143,150,72
83144,242,82
83145,114,79
83146,76,124
83147,234,107
83148,72,101
83149,198,113
83150,66,37
83151,276,80
83152,27,8
83153,274,72
83154,34,49
83155,75,25
83156,115,69
83157,226,86
83158,68,92
83159,86,62
83160,204,119
83161,27,34
83162,198,102
83163,344,76
83164,66,107
83165,106,68
83166,391,96
83167,26,44
83168,216,74
83169,151,79
83170,111,34
83171,271,79
83172,109,109
83173,105,63
83174,14,31
83175,30,40
83176,119,18
83177,157,26
83178,115,79
83179,265,108
83180,117,10
83181,25,50
83182,129,51
83183,58,39
83184,157,49
83185,49,45
83186,126,67
83187,132,54
83188,59,34
83189,157,54
83190,101,46
83191,149,53
83192,129,50
83193,74,59
83194,95,45
83195,240,61
83196,323,57
83197,16,23
83198,68,33
83199,97,44
83200,291,50
83201,48,44
83202,189,41
83203,50,48
83204,92,45
83205,258,82
83206,70,55
83207,273,46
83208,16,20
83209,196,46
83210,66,78
83211,306,57
83212,77,58
83213,94,53
83214,374,64
83215,10,20
83216,11,24
83217,32,40
83218,26,44
83219,44,54
83220,28,33
83221,306,51
83222,227,55
83223,15,22
83224,130,57
83225,39,34
83226,218,84
83227,12,10
83228,12,22
83229,108,49
83230,119,51
83231,282,55
83232,306,54
83233,109,51
83234,102,51
83235,131,48
83236,171,52
83237,14,19
83238,188,56
83239,108,45
83240,13,11
83241,79,46
83242,156,53
83243,116,50
83244,64,36
83245,165,51
83246,135,48
83247,75,35
83248,368,52
83249,155,53
83250,16,19
83251,61,45
83252,14,22
83253,198,57
83254,23,47
83255,10,19
83256,66,57
83257,89,50
83258,146,62
83259,155,56
83260,99,67
83261,142,78
83262,52,46
83263,76,54
83264,40,54
83265,246,52
83266,124,57
83267,96,42
83268,127,46
83269,42,44
83270,7,7
83271,123,49
83272,123,77
83273,230,57
83274,97,43
83275,127,93
83276,226,80
83277,163,50
83278,114,75
83279,275,71
83280,99,49
83281,290,52
83282,199,52
83283,18,22
83284,267,93
83285,101,54
83286,339,84
83287,58,32
83288,94,49
83289,231,85
83290,134,47
83291,109,53
83292,241,48
83293,328,73
83294,69,63
83295,87,51
83296,316,64
83297,164,50
83298,110,63
83299,227,83
83300,106,52
83301,136,54
83302,221,67
83303,13,11
83304,180,50
83305,37,32
83306,160,51
83307,253,50
83308,20,25
83309,202,55
83310,183,61
83311,66,38
83312,330,66
83313,61,44
83314,205,63
83315,268,53
83316,9,5
83317,15,23
83318,91,56
83319,134,45
83320,126,54
83321,236,68
83322,13,17
83323,10,18
83324,74,57
83325,134,56
83326,54,45
83327,32,30
83328,108,48
83329,199,67
83330,137,45
83331,4,5
83332,14,23
83333,181,51
83334,26,57
83335,10,20
83336,5,24
83337,98,59
83338,218,66
83339,10,73
83340,18,41
83341,72,92
83342,318,103
83343,150,75
83344,204,78
83345,99,95
83346,110,88
83347,12,9
83348,8,26
83349,224,115
83350,42,62
83351,250,106
83352,57,55
83353,7,8
83354,123,100
83355,177,81
83356,119,60
83357,122,84
83358,101,90
83359,49,73
83360,245,89
83361,347,96
83362,9,21
83363,362,86
83364,215,101
83365,9,8
83366,21,38
83367,169,98
83368,129,98
83369,87,42
83370,290,94
83371,185,115
83372,76,56
83373,88,89
83374,174,99
83375,5,10
83376,12,21
83377,112,99
83378,169,80
83379,113,59
83380,135,98
83381,101,96
83382,150,105
83383,13,36
83384,6,5
83385,8,28
83386,110,77
83387,12,23
83388,194,82
83389,21,14
83390,11,31
83391,46,90
83392,38,38
83393,205,64
83394,7,12
83395,160,113
83396,93,60
83397,83,60
83398,203,116
83399,84,52
83400,59,54
83401,7,14
83402,151,95
83403,40,60
83404,129,56
83405,143,69
83406,13,31
83407,19,26
83408,65,96
83409,286,121
83410,17,29
83411,9,24
83412,150,103
83413,122,85
83414,200,68
83415,9,29
83416,132,72
83417,84,88
83418,6,17
83419,81,69
83420,107,66
83421,159,60
83422,116,88
83423,272,101
83424,49,80
83425,172,91
83426,76,61
83427,194,94
83428,30,81
83429,15,31
83430,231,60
83431,337,110
83432,89,42
83433,158,71
83434,15,21
83435,138,48
83436,678,91
83437,126,55
83438,218,87
83439,19,29
83440,168,53
83441,220,104
83442,64,75
83443,196,52
83444,69,52
83445,142,63
83446,177,51
83447,92,55
83448,125,59
83449,70,45
83450,188,69
83451,87,63
83452,177,63
83453,71,43
83454,169,48
83455,19,31
83456,12,16
83457,29,76
83458,184,68
83459,203,42
83460,99,61
83461,140,57
83462,212,52
83463,327,59
83464,9,9
83465,71,75
83466,73,36
83467,397,97
83468,224,81
83469,66,11
83470,64,61
83471,33,72
83472,193,51
83473,161,63
83474,51,13
83475,198,53
83476,47,60
83477,171,86
83478,135,43
83479,150,35
83480,18,42
83481,183,61
83482,145,68
83483,77,40
83484,240,62
83485,58,17
83486,133,69
83487,71,13
83488,84,54
83489,8,22
83490,179,73
83491,290,84
83492,14,19
83493,45,65
83494,154,38
83495,191,75
83496,9,7
83497,8,18
83498,171,68
83499,47,37
83500,219,61
83501,307,98
83502,124,59
83503,258,76
83504,125,57
83505,129,53
83506,123,59
83507,227,54
83508,206,83
83509,181,60
83510,131,67
83511,313,70
83512,123,54
83513,227,80
83514,45,71
83515,113,65
83516,225,64
83517,83,56
83518,122,51
